click,impression,url_hash,ad_id,advertiser_id,depth,position,query_id,keyword_id,title_id,description_id,user_id
1,1,1.112183369138708e+19,21134703,23807,2,1,206,31,364,8,16734948
1,1,1.7741456305373202e+19,21293828,36500,2,1,255050,94,375,2312,1806149
0,1,1.205787899908646e+19,20192903,27961,2,2,657,2,82,275,4803649
0,1,1.5865798781385231e+18,20393694,17035,3,1,119,147,13647,18287,8994929
0,1,2.6928596198512824e+18,4212764,2051,2,2,6344,30,163,56,13327164
1,1,1.6252709761301795e+19,9890677,5585,2,1,19431,132968,1028742,881235,1232544
0,1,1.360523891478254e+19,7779076,27501,2,1,21,70,120,169,1298666
0,1,4.2981186814246446e+18,7204325,385,3,3,590800,2994,1919,941,313847
0,1,6.546008997116708e+18,4266857,12150,3,2,86008,20865,48381,5333,2410084
1,1,8.134264174510893e+18,10593101,1268,2,2,15460,29817,68536,2,187518
0,1,2.961301599190014e+18,21249753,36352,3,2,799,1449,12395,3462,9981134
1,1,1.8339091974847631e+19,21425208,36893,2,1,5548,693,5012,266,11689570
1,1,7.962517543079213e+18,20582501,30727,1,1,13797,13132,237462,347358,0
1,1,2.670952723278905e+18,20172874,23805,2,1,28,7,95,16,5043707
1,3,7.90391452832019e+18,21162521,1325,1,1,458016,123245,24,25,637989
0,1,1.3756257544627677e+19,20587299,24354,2,2,14539553,185,2279,2515,6698
1,1,1.4531867648059392e+19,3834142,27485,3,1,2,8,28,74,3816463
0,1,1.5689252236861137e+19,21176564,24130,2,2,11,96,1223,608,833002
0,1,1.205787899908646e+19,20164307,27961,1,1,24005155,61921,279623,242445,12493886
1,2,3.580627895578771e+17,1576808,9209,2,1,686004,181826,643864,538890,0
0,1,1.5145480155589095e+19,20888541,23807,2,1,7,5,5,11,13872409
0,1,2.137528403495601e+18,20218257,23801,1,1,592,377,280,1769,1725075
0,1,4.1286333491424783e+18,20975187,35306,2,1,1915,345,729,716,844066
0,1,6.964478013311124e+18,21795364,37676,2,2,12494355,12,579,718,0
1,1,5.103335732153793e+18,10405659,29900,2,1,21,33,23,26,11713872
1,1,1.205787899908646e+19,20171357,27961,2,1,129158,81585,141107,140963,7560424
0,1,8.848021695083076e+18,20815834,2387,1,1,26199098,103960,261517,248991,790770
1,13,1.147957373620592e+19,20569478,24130,2,1,16569,27860,113351,68399,0
0,1,1.205787899908646e+19,20163203,27961,1,1,665,1750,1132,1349,16881809
1,1,1.205787899908646e+19,20147397,27961,3,2,1889106,532551,3609577,2825131,1552097
0,1,1.054763003687496e+19,20207763,19655,2,2,12213483,42260,907146,720560,0
0,1,1.4340390157469405e+19,9027213,23808,3,3,8118549,1,0,0,9073382
0,1,1.53920742445073e+19,20975399,35302,3,1,3733294,17187,97609,325906,0
1,12,1.682665206743772e+19,4354085,24159,2,1,8798,256,194,276,0
1,1,8.639517869173897e+18,21156533,4090,2,1,10807321,18248,26541,29229,7705135
0,6,9.881207773436752e+18,4332980,23778,2,1,7881974,22,13,21,0
0,1,1.4340390157469405e+19,4757440,23777,2,1,52072,25464,65957,59178,7443248
1,1,1.205787899908646e+19,20170542,27961,2,1,73865,79532,341267,280170,0
0,1,6.554947579094058e+18,21202435,36041,2,1,7436871,31215,99142,920,0
0,1,1.569446649310753e+19,21090992,7317,2,1,11330394,5856,25148,11589,0
0,1,1.0080430211743812e+19,20937416,34122,3,1,70095,28469,348281,704,0
1,2,7.90391452832019e+18,21162260,1325,3,3,2025,2076,8339,36,425340
0,1,1.2902129976731994e+19,3067652,23785,1,1,5584492,1469,989,181,994248
0,6,1.5859647530187389e+19,2989726,23778,1,1,82,104,62,79,868715
1,1,1.7361669942081012e+19,21245335,30568,2,1,565749,9189,74236,125685,634714
1,1,7.251627201518253e+18,20665406,2011,3,1,6021519,571,931,254,2395327
1,1,6.55022984632161e+18,4391488,8017,3,1,119878,200628,396294,893889,253309
1,1,1.4730765247774776e+18,20964395,22562,3,2,1955,21047,333554,282003,532236
0,1,1.205787899908646e+19,20164354,27961,1,1,942492,5317,23423,23559,9473638
1,1,1.4638196341104972e+19,4280082,758,1,1,2373974,495,1160,1351,769318
1,132,1.4340390157469405e+19,3126443,23777,1,1,33469,13899,23758,22548,0
0,1,6.536196353929531e+18,22136172,38741,3,3,8228294,911,137318,66281,348279
0,2,5.079901068051391e+18,4823039,25928,2,1,58835,3418,4902,5244,637969
0,1,1.0196385171799538e+19,21375605,36832,2,2,13924367,8305,426,374,2183747
1,1,1.5294836932684972e+19,20908222,34037,2,1,151634,2956,7078,7253,6114782
0,1,1.7446436672557894e+19,1590297,357,2,1,1386,165,143,268,1675600
1,170,1.0245113888481139e+19,21102645,33296,1,1,8316,24747,567,744,0
1,1,1.7697127834337843e+19,10484187,29135,2,2,15345828,58904,3295358,2576118,3200717
1,2,6.51090660178516e+18,21591967,37477,2,1,136,560,3914,4234,1747960
0,1,3.516889565727588e+18,2580595,1267,2,1,426,575,4156,551,1660436
0,1,1.3756257544627677e+19,20587390,24354,3,1,2960349,4384,5875,6173,0
0,1,1.4340390157469405e+19,4418797,23808,2,1,4426,6544,15633,15225,1805426
1,1,4.2981186814246446e+18,21866030,385,3,2,689837,172,2022,2232,10891300
1,1,1.582455896029382e+17,4307549,27127,2,1,6880512,289462,837920,683084,0
0,2,1.7153861738207836e+19,21465126,37170,1,1,48,249,11399,11348,1253068
1,1,1.5938244500400929e+19,22071358,38362,3,3,9,43,289,1666,270346
1,1,5.260594170071819e+16,3048011,23782,1,1,159861,965,605,215,626122
0,3,4.957981320893904e+18,22072913,38309,2,1,492554,6067,32799,30544,0
0,1,1.205787899908646e+19,20192676,27961,1,1,1268427,158474,335346,290812,3041201
1,1,1.232058871367395e+18,21811818,37750,3,1,3531363,148,5301,5614,126525
0,1,9.806838428950888e+18,21811758,37737,3,1,2338398,24682,34292,97868,568942
0,1,1.056945094151204e+19,21344630,36635,2,1,72057,2535,502,670,1178527
0,1,1.1242866996822049e+19,4874108,4954,2,2,40952,49889,266347,31938,58440
1,1,9.008084099340819e+17,21822374,37702,2,2,8037,21422,397246,324049,2808707
1,1,1.77415724134102e+19,10295559,28534,2,1,45283,28438,423842,379290,11067038
0,2,1.811518646791631e+19,21475819,25067,2,2,290,55,146603,208839,3046220
0,1,1.7363854844105062e+19,20017078,23798,2,2,3131,5520,4,4626,9038103
1,1,1.6794704970244289e+19,7206993,26286,1,1,2748536,355,636,139,23094311
1,1,5.772191329394712e+18,21014760,9863,2,1,283,3366,7591,4511,1483957
1,1,1.4340390157469405e+19,9027213,23808,2,1,1,1,0,0,16601644
1,3,1.205787899908646e+19,20180250,27961,1,1,10213,108,111,225,22460766
0,1,4.745219985490953e+18,3115094,592,2,1,11294,3725,13963,3721,16527018
0,1,8.134264174510893e+18,4176358,1268,2,1,12704772,58,130,213,7194653
1,4,1.205787899908646e+19,20163238,27961,2,1,89793,72392,314223,268060,0
1,1,3.163997420314436e+18,21445260,26288,1,1,3370,1975,5542,5846,6084514
0,1,9.99105727583572e+17,10870990,30428,2,1,14274461,23722,64952,58286,10175606
0,1,1.25609388221552e+19,20934948,30613,3,1,6751560,31096,72123,77504,0
0,1,1.4756578758696272e+19,20717005,3625,2,2,13677,180224,3068461,2404123,0
1,1,7.088270862969167e+18,21125796,35603,3,1,143453,1993,325627,5276,688036
1,1,1.2112954377715665e+19,20961534,30272,2,2,252810,83641,318415,152661,0
1,1,1.205787899908646e+19,20147271,27961,1,1,16987822,243925,527429,428222,0
0,1,1.815920072948744e+19,21339150,24687,3,3,8465577,6643,62408,5349,9766114
1,1,1.4340390157469405e+19,3110572,23777,2,2,8749944,1280,35625,33068,16218069
1,2,3.894284877186636e+18,21437056,32574,2,1,8875458,487,2042,2258,4978320
0,1,5.729482099406524e+18,4416136,25519,2,2,4835300,304,2003,1389,4701667
0,1,1.5583920834143244e+19,20970559,6017,2,1,22891,3067,2223,3148,2008289
1,2,1.4531867648059392e+19,21815482,27485,3,1,11,8,176,59,817
0,1,1.7644778352940083e+19,21104319,34056,2,2,5998446,896,3910,2498,0
1,1,6.277372745388776e+18,21901522,37934,2,2,2477,89,725,929,1891250
0,1,1.4340390157469405e+19,21163921,23808,2,1,1903,5903,11232,39,11899255
0,1,7.867421005620053e+18,21466406,28992,2,2,19978,252762,2140927,1687214,1201904
1,1,1.4600073692226417e+19,21520683,4004,1,1,16588996,41010,105841,92938,5142668
0,1,1.7363854844105062e+19,20017073,23798,1,1,81,726,4,644,23805422
1,1,8.119057108691817e+18,20876635,34760,1,1,68,100,34,40,158845
0,1,1.190425621705067e+18,20137592,21767,1,1,12408461,2184,23416,2939,301268
0,1,9.45917755559769e+18,21163042,5466,2,2,12274,24063,98989,119549,934338
1,1,2.594274942001667e+18,21191424,35833,2,2,1032,973,20088,1847,14568131
0,1,7.703279069701544e+18,21299640,4983,1,1,14,26,38,51,15452076
0,1,2.4347563200652785e+18,20119820,29273,3,2,4,2622,642,841,721796
1,1,1.3606710857522262e+19,21926038,36911,1,1,9197,33693,86156,76596,16808144
0,1,2.0021430589649848e+18,20188717,24124,3,1,1940,969,91,122,345635
0,1,1.7855264851860929e+19,21463163,37011,1,1,656108,4234,6487,6715,19340580
1,1,1.205787899908646e+19,20163203,27961,1,1,665,1750,1132,1349,17512023
0,1,7.90391452832019e+18,21162455,1325,1,1,169351,4619,7748,9834,26994
0,1,9.75107224858461e+18,10939142,29713,2,1,2215,607,8814,8954,1946507
0,1,8.028537312748319e+18,21872818,37834,3,2,36259,798,12082,5733,12595
1,1,7.90391452832019e+18,21162352,1325,1,1,1609,2445,3502,4164,605860
0,2,1.7962103236755943e+19,4323440,12248,1,1,88051,808,1323,1540,6112474
0,2,4.2981186814246446e+18,21866029,385,1,1,14949231,1129,1951,2193,7992366
0,2,1.205787899908646e+19,20157270,27961,3,2,349592,4887,17703,4175,0
1,1,1.205787899908646e+19,20185489,27961,2,2,10638974,46,227,366,458746
1,1,2.949171466398627e+18,21098691,35552,2,1,84916,47930,187554,705,59322
0,1,1.2409226383950426e+19,21094010,2630,1,1,1343724,342285,2080166,1636795,4678950
0,1,6.077920023578691e+18,4384838,8507,2,2,11923707,6857,28067,1323,227233
1,1,1.4340390157469405e+19,21163926,23808,2,2,1912,604,16298,288,276499
1,1,6.715049002232656e+18,3065545,23783,1,1,4208112,370,241,402,1217338
0,1,1.205787899908646e+19,20163505,27961,2,1,15780201,76,359,534,4025541
1,1,1.4340390157469405e+19,10403101,23808,3,1,1741,4250,829,1025,1601193
0,1,3.952341668096727e+18,20384424,30653,2,2,2168,2141,179128,215588,0
0,1,2.0612961885833254e+18,2054911,387,2,2,77104,278,218,321,15803320
0,2,4.517396212946768e+18,20054391,23793,1,1,437744,18737,59,264,4982292
1,1,6.817408004347334e+18,21220164,12913,2,1,9144,100373,139429,171025,5737301
1,2,8.683597619805981e+18,20718452,29127,3,2,6909706,57064,99358,99360,272870
0,1,8.994557070508579e+18,20030150,23799,3,1,3244,4435,15,19,6879673
1,1,7.484333488664585e+18,21209487,34691,2,1,4536318,6606,324,449,0
1,1,5.589649412465737e+18,21123330,35035,1,1,31034,53499,65232,42,23111125
1,1,1.7989747235538194e+19,20395176,24036,2,1,1702177,742429,1783993,1597372,1116931
1,1,1.0336838597420036e+19,10761554,30269,2,2,289253,7171,185711,158235,10819558
0,1,1.4340390157469405e+19,21163921,23808,1,1,543359,684,2256,38,15936860
1,1,5.120683440510468e+18,8676731,1268,2,2,407248,1215,5688,7673,2710142
0,1,8.694234304541745e+18,21912250,37941,2,1,3819,12,3622,1842,874371
1,1,2.9799993848857324e+18,20042322,29683,2,1,12423273,182412,376693,3026,0
0,1,1.205787899908646e+19,20192902,27961,1,1,11476,64595,85938,83148,21926554
0,1,5.851252814446936e+18,20134157,28698,3,3,7780139,6,8775,9699,4084214
0,1,1.5145480155589095e+19,21954123,23807,1,1,632939,3175,6718,6935,798542
0,1,1.205787899908646e+19,20163616,27961,2,2,7894189,16710,77210,83501,0
1,1,7.90391452832019e+18,21162427,1325,2,2,523551,1583,4741,5843,87676
1,1,5.271976168082996e+18,20213999,28187,2,2,13700335,168283,956164,897037,66282
1,1,1.205787899908646e+19,20192990,27961,2,2,6,4,39,55,5243642
1,2,1.4531867648059392e+19,21815482,27485,1,1,72,8,97,76,2643990
0,3,1.4340390157469405e+19,21045402,23808,1,1,13137,38573,74772,15702,11007
0,1,1.257552877938876e+19,3112706,23778,2,1,14101801,13,17,30,11491658
0,1,9.360898786535997e+18,21488311,37232,3,2,3842,230,269505,234653,0
0,1,2.987457312022362e+18,1192713,2850,1,1,21292780,121,100,149,16189746
0,2,5.5111324610218e+18,21245019,10040,2,2,424134,4162,9593,11759,1321309
1,1,1.4340390157469405e+19,3061769,23777,2,2,12753,11175,51768,47096,6279650
1,1,1.626259281769903e+19,21818439,37749,2,1,38456,1021,3692,4029,2965162
0,1,1.1078015115745737e+19,21812774,37507,1,1,1882,4832,2180,2427,4078281
0,2,8.134264174510893e+18,10950967,1268,2,1,12510964,310603,1050732,2,2088633
1,1,1.205787899908646e+19,20192652,27961,2,2,359,1595,3359,3970,2625194
1,1,8.802768287123155e+18,20121297,29106,3,3,34,31,351,432,5629090
1,2,8.670848036674833e+18,21520398,27347,2,1,526,1205,1613,1873,410462
1,1,1.5858443629773849e+19,21939915,36820,2,1,187,204,708842,279653,2762293
0,1,7.90391452832019e+18,20869465,2010,1,1,13351411,24622,56043,85,23467326
1,1,1.3090221289647714e+19,20174985,23795,1,1,76,79,3,7,16746503
0,1,3.516889565727588e+18,1602574,1267,3,2,1360274,402,755,2989,8488470
1,1,6.740995473431943e+18,21098750,35471,1,1,24316923,304871,978256,14068,2095058
0,1,5.851252814446936e+18,20141110,28698,1,1,10481502,83960,231954,194760,19644525
0,1,8.323416633313459e+18,21261705,36135,3,3,1,18,191,280,3146690
0,1,4.2981186814246446e+18,7828878,385,2,2,9303,42261,45424,48,1320786
1,1,1.4779296507062137e+19,21338871,36610,2,2,1622045,9890,95852,84409,996071
0,1,3.81103468412132e+18,21367068,20668,3,1,3216609,37450,151060,129927,2271155
0,1,5.401149838493024e+18,20788687,34464,2,1,4426588,4959,429597,414117,442512
1,1,7.514444917765629e+18,10355831,774,1,1,23596,36445,335,18935,1574049
1,1,5.489223345123022e+18,9590152,13204,2,2,4071414,54173,88393,78195,947484
0,1,1.445280056686617e+19,10587781,29696,3,2,87759,230,372,468,0
0,1,7.739801556522701e+18,20666627,29926,2,2,2504641,8373,43034,19833,6086772
1,1,9.196010022739864e+18,21134749,35687,2,1,8209,620,371338,304707,0
0,2,1.703646921628806e+19,20436607,33492,3,1,6882,2985,459858,38536,0
1,3,9.305976163339842e+18,21414448,36980,2,2,9672,2416,67514,38933,0
0,1,1.205787899908646e+19,20163574,27961,2,2,11443,9221,38615,37204,6647035
0,1,2.806636198420862e+18,21464978,29438,2,1,1281699,3252,10691,6545,0
0,1,7.347245338048114e+18,20006339,22798,3,2,971428,32569,89015,29791,0
1,1,1.205787899908646e+19,20192990,27961,2,2,6,4,39,55,1175660
0,1,1.6999021642787568e+19,22158726,38625,2,2,13971911,130,775840,686429,1817524
1,1,1.205787899908646e+19,20192676,27961,3,1,22612,715,5354,6240,1285618
0,1,2.724257674699598e+18,21274567,36344,1,1,5110,7543,8253,22677,333474
1,1,1.4340390157469405e+19,9027213,23808,2,1,5,1,0,0,16091189
0,1,9.631961757164851e+18,21791468,32639,3,3,2581,446,57140,12000,3876571
1,2,1.205787899908646e+19,20164280,27961,2,1,1763,1048,1193,1555,11866419
0,1,1.3051220985857597e+19,4399084,27802,2,1,2548414,2785,3235,3902,1294484
0,1,1.3742635301971245e+19,21345355,36687,3,3,1183871,1943,109817,650,9350907
1,1,8.802768287123155e+18,20871586,34758,2,1,19,18,42,47,12042923
0,1,1.2611010400425636e+19,6912197,27499,3,3,3418578,3028,55213,50029,0
1,1,7.143518654485987e+18,20393504,33093,1,1,1925,3867,31486,29396,6600606
1,1,6.324020793843805e+18,20711335,27500,1,1,8259,979,2487,1584,4322025
0,2,1.4340390157469405e+19,10110287,23808,2,2,2553594,1907,2265,43,19557
1,20,1.205787899908646e+19,20163152,27961,2,2,66861,38476,111863,108499,0
1,1,1.4340390157469405e+19,21854097,23808,3,2,145,29,2048,2270,815277
1,1,9.81130735235002e+18,8961005,17926,3,3,2093,4335,1692,1951,9084961
0,1,1.7445151252788486e+19,4213144,11512,1,1,409445,22611,30174,63686,3065418
0,1,4.695374391069719e+17,20928284,35151,3,3,1581256,59399,831684,13220,140564
1,1,1.4340390157469405e+19,6434954,23777,1,1,1190671,491,376,503,18499535
1,1,5.851252814446936e+18,21477776,28698,2,1,2587975,695891,3036871,2374573,0
1,1,1.3311343438192929e+19,3806502,23791,1,1,18546,24,31,33,3457000
0,1,1.4340390157469405e+19,21163921,23808,2,1,138503,255,414,38,965251
0,1,1.205787899908646e+19,20149123,27961,3,3,263689,279,3467,3804,531201
1,13,9.122833094260474e+18,4259114,10316,2,1,12904,17967,23212,24066,0
1,1,2.575759190818998e+18,21328521,36519,2,2,460884,284829,1758617,1027614,861257
1,1,1.4756578758696272e+19,20718400,3625,2,1,998,13827,34062,22125,14359094
1,1,1.4340390157469405e+19,3111381,23777,2,1,797,230,720,921,13784548
1,1,1.0761596180036512e+19,20877132,2642,1,1,25885778,26613,49160,44848,22612376
1,1,1.631782842312267e+19,21855453,37338,2,2,12053,6310,8853,3210,10383127
1,2,1.415863332884637e+19,21301686,7423,2,1,37931,17920,1929549,1649155,344877
1,1,1.0886090726356115e+19,20145681,2220,2,1,1337475,143511,1034062,411810,0
0,4,9.662243402272995e+18,21866204,36286,3,2,634389,342,105486,540,0
1,1,6.715049002232656e+18,3065545,23783,1,1,39937,370,241,402,16194921
1,1,6.828193162136375e+17,21345286,36690,2,1,657963,112,1103,203,1367061
1,1,1.4340390157469405e+19,21163926,23808,2,1,2959632,31593,60756,288,5589752
0,2,7.703279069701544e+18,21299640,4983,1,1,14,26,38,51,6716085
1,2,1.4340390157469405e+19,9027213,23808,2,2,197,1,0,0,5272709
0,1,1.2871563470264744e+19,21320290,35831,1,1,33,78,229,327,8819294
1,1,2.1115975172883315e+18,21183705,35100,3,1,5368007,83,639,836,379393
1,2,5.5111324610218e+18,4397583,10040,2,1,2260545,1028,881,438,5967380
1,1,1.205787899908646e+19,20157328,27961,2,2,2816365,124635,236904,218006,2095718
0,1,1.5704589739261145e+19,21219518,24397,1,1,9039508,11504,26307,11635,0
0,1,1.7299638493773875e+18,9585571,23637,3,3,604726,32,249,110,1855781
1,1,6.304301414549714e+18,9124316,2560,2,1,1739181,432,762,1061,294837
1,2,1.1288378057162324e+19,21326981,879,2,1,3437129,443922,777027,2723088,0
1,1,1.689773544749613e+19,4395103,14377,2,2,14450091,8583,23721,26586,0
0,1,8.813902859733762e+18,20886690,34840,2,1,1480862,206,552,822,1997689
0,1,1.4340390157469405e+19,6435311,23777,2,1,14064529,2094,2444,2691,375025
0,1,1.1564692990444498e+18,3829028,20514,3,3,90063,70840,411204,820126,0
1,1,3.516889565727588e+18,4339083,1267,2,1,7509790,813,4241,4600,0
0,1,1.205787899908646e+19,20164744,27961,3,1,7409054,32536,87464,85854,315741
0,1,1.5989049276530887e+19,20313585,23828,3,1,3447,10630,31569,140,2518802
1,1,5.851252814446936e+18,10437177,28698,1,1,21923232,13253,257325,2437,0
0,1,1.4340390157469405e+19,21360120,23777,2,2,779,932,6238,563,663577
0,1,8.119057108691817e+18,20876635,34760,1,1,2522,199,34,40,10983006
0,1,1.4340390157469405e+19,9027637,23808,2,1,10623297,610,108,146,0
1,1,1.7476017564394631e+19,21815127,7229,3,1,6269564,3253,167,246,10090628
1,1,1.1315908569713166e+19,20311333,18070,2,1,23,48,433,714,242582
0,1,3.3696334856746706e+18,10613078,26244,1,1,784,1835,2170,1707,20837711
0,1,1.809756276225219e+19,21134338,18456,2,2,12255972,16242,702053,136058,265330
1,1,6.304301414549714e+18,9124316,2560,3,1,465,432,2009,2229,10550404
0,1,1.4340390157469405e+19,9027213,23808,2,2,1,1,0,0,916452
1,1,1.205787899908646e+19,20174625,27961,1,1,1487,284,269,420,2134360
0,1,1.4340390157469405e+19,6434950,23777,1,1,20515068,61,86,114,0
0,1,1.7380935734227162e+18,20317774,16860,2,2,3648906,17363,70527,55000,192833
1,1,5.983757287356204e+17,7960179,11675,3,3,69275,111543,1140984,12690,2811923
1,1,1.2089732170889036e+19,20423699,4218,1,1,21312738,83428,2807,207,9961854
1,2,1.7164170343287489e+19,20561138,28996,2,1,17824,8248,24815,16135,216410
1,1,1.3316154212185414e+19,20891923,32401,2,1,5764162,53978,29356,27599,3597893
0,1,1.1315908569713166e+19,20311330,18070,1,1,673,1825,379,765,2903426
0,1,1.277673072011498e+19,9092623,2569,3,3,2733596,86739,2604221,2044439,0
1,1,1.4779372599199648e+19,20601284,2494,3,1,2238,4914,46859,260,2129445
1,1,8.75211309819167e+18,21722369,37539,1,1,550,6,1054,1256,6849592
1,1,1.4340390157469405e+19,10110402,23808,2,1,92,35,58,10,15140869
1,1,1.0814078399992605e+19,4363207,14313,2,1,10353,14378,144582,327132,781589
1,2,6.071356180946373e+18,20028361,32124,2,2,388660,3643,24676,49895,2875251
0,1,1.7989747235538194e+19,20395202,24036,2,1,132,967,1775,1722,10788952
1,1,5.475799001853422e+18,21483367,37301,2,1,9660251,5803,277297,51268,1662717
0,1,1.2440971204951278e+19,21317629,36521,2,1,196249,3118,378848,619,4639204
0,1,1.6429793104686512e+19,20969961,34898,2,2,14613827,1689,4841,1146,158490
0,1,1.7363854844105062e+19,20017075,23798,1,1,37899,16987,4,18097,22028279
0,1,1.4340390157469405e+19,6435169,23777,2,2,623559,581,3032,2721,24358
1,1,1.4340390157469405e+19,20644007,23808,3,1,577,530,309,333,10244669
0,1,2.6724875457829586e+18,10400085,28237,3,2,1069648,139352,555918,450706,0
1,13,1.3615967378345214e+19,4357117,8400,2,1,37685,87012,16753,7229,0
1,1,6.58328391127852e+18,20774383,34333,2,1,719719,5599,51076,9926,147278
0,1,1.884917597901725e+17,21393605,24151,2,1,10233621,12031,213492,183904,2288114
0,1,1.3090221289647714e+19,20174985,23795,1,1,31,135,3,7,6709594
1,1,5.851252814446936e+18,20146689,28698,2,1,52273,911,53555,14965,1472696
0,2,1.3728282891798676e+18,21804078,37043,2,2,10952,5869,11863,6588,6641267
1,1,1.205787899908646e+19,20183528,27961,2,2,726847,4247,9013,10398,1551535
0,1,1.7194491571363197e+19,21342555,36652,2,2,6892777,526,672496,547766,1619405
0,1,2.9820397122352435e+17,10854436,5494,1,1,25355371,17026,106239,107001,9163
1,1,8.157454993319239e+18,21733152,37593,2,1,12,111,1763,1865,9511174
0,1,1.4340390157469405e+19,10397447,23808,1,1,13,21,16,15,6278380
0,2,7.771884441258275e+18,20448236,32367,2,1,51338,63409,1457304,1190684,751518
0,1,9.39989523692488e+18,20938622,2832,2,1,1994796,7097,29201,21609,0
1,3,9.75107224858461e+18,10937871,29713,2,2,1202,428,25001,23684,2232364
1,1,1.3435140909736114e+19,4366577,25378,1,1,3613183,57780,157033,134503,3499686
0,1,5.851252814446936e+18,10510891,28698,1,1,36601,47604,3231,3501,20340947
1,1,3.894284877186636e+18,21437056,32574,3,2,125256,487,119899,104500,5853394
0,1,1.3775933840698946e+19,20761143,149,2,2,3151236,192,14868,14551,60998
0,1,1.205787899908646e+19,20185462,27961,1,1,26142378,3122,4378,5512,0
0,1,9.662243402272995e+18,21273985,36286,2,1,14675809,323,26229,1665,8113
1,1,7.90391452832019e+18,21162428,1325,3,1,1655,8294,15132,586,9135751
0,1,4.696782904677008e+18,3177601,23790,1,1,95101,2196,32,236,10101176
0,1,1.205787899908646e+19,20147081,27961,2,2,2428086,68212,268287,242101,1703234
1,1,7.04596193116694e+18,22089472,8452,1,1,965,5794,9372,9488,23737149
1,1,1.9554024591500943e+18,20630359,1567,1,1,335,17391,14831,27823,1552418
0,1,2.1115975172883315e+18,21836832,35100,3,3,3828749,38179,43036,39565,0
0,1,1.4531867648059392e+19,20686363,27482,1,1,1138755,61519,73703,3136,12021757
1,1,1.6794704970244289e+19,5059558,26286,1,1,153,250,303,527,19760907
1,2,1.1363457806790746e+19,20137552,26278,2,1,78,57,124,176,2320961
0,1,7.484333488664585e+18,21090281,34691,1,1,4127900,838,621,593,22960
0,1,8.848021695083076e+18,20047086,2387,2,2,58,151,205,194,296229
0,1,7.213095184247011e+18,1848445,16158,2,2,255,458,51050,2951,13445725
0,1,1.205787899908646e+19,20183681,27961,1,1,104,163,217,336,3054969
1,1,6.789758130219354e+18,10869939,30699,2,2,5697,6752,45676,41910,14450575
0,1,3.874326764147005e+18,21090472,35465,3,2,3395417,21805,30490,8221,0
0,1,1.4340390157469405e+19,9027213,23808,2,2,197,1,0,0,12451143
0,1,1.4531867648059392e+19,7145052,27484,2,1,2158,2924,110,764,11409463
1,1,8.848021695083076e+18,20035409,2387,2,1,168,549,3267,3540,3814087
1,1,5.888277431783336e+18,7955189,6520,1,1,13211251,7156,19988,21686,22043806
1,3,1.223869181163816e+19,10597484,29596,2,2,10394,7645,257191,136477,247744
0,1,1.733445727023105e+18,21140357,30760,2,2,1668,7358,13671,13461,6309171
1,1,3.669969060639613e+18,9880837,423,3,2,254,2933,114928,27366,3158771
0,1,1.4340390157469405e+19,6434981,23777,2,2,571,175,132,190,13167964
1,1,4.915934706495801e+18,20206822,30614,2,2,154143,146016,1331926,1108186,0
0,1,1.4340390157469405e+19,3207296,23777,1,1,26169106,25747,37275,34456,1942607
1,1,7.90391452832019e+18,20885621,2010,3,2,114,112,555,630,3370803
1,4,1.4340390157469405e+19,9027213,23808,3,2,1,1,0,0,693570
0,1,1.205787899908646e+19,20163609,27961,1,1,1506355,425,472,698,1781062
1,1,1.388181391131223e+19,21243461,35361,2,1,35923,52898,256280,49813,3314893
1,1,1.2397719443947192e+19,21260177,879,2,2,31095,24951,199630,305720,449922
1,1,6.414307266338367e+18,21248429,35668,2,1,64,10,1137,1344,6009393
0,1,8.423986582338768e+16,22093661,38474,3,2,132174,757,25460,24097,213666
1,1,1.4340390157469405e+19,9027213,23808,3,1,1,1,0,0,9882090
1,8,1.205787899908646e+19,20163123,27961,1,1,19481,517,660,9098,0
1,54,1.5294836932684972e+19,21385394,36841,2,1,981,124,9006,8919,0
0,1,1.205787899908646e+19,20185525,27961,2,2,2811067,12291,124854,109083,3884
1,3,1.1624066761054958e+19,3373964,5962,1,1,378,1109,171,217,248928
1,1,1.205787899908646e+19,20192652,27961,1,1,63817,280,277,378,1405580
0,1,1.7374425072037394e+19,2171677,9218,3,1,1216030,14805,31549,31070,390212
0,1,3.336955612278084e+18,21220323,36110,3,3,76361,93087,346370,58874,0
0,1,7.583003028210444e+18,20970229,33272,2,2,2649278,1405,3540,556,0
1,1,1.205787899908646e+19,20161722,27961,1,1,41227,7018,6460,7900,454885
0,1,5.93057146231575e+18,8113877,10986,3,1,264941,2675,129852,1565,2800009
1,1,1.205787899908646e+19,20192990,27961,2,2,6,4,39,55,1945357
0,1,2.1115975172883315e+18,21183705,35100,3,1,3494813,83,402,535,27164
0,1,2.4127717961104635e+18,20067139,23781,1,1,13737942,133,8,1,3582977
0,1,1.7190505978019734e+19,21834405,36519,1,1,15586,3169,8624,42707,947321
1,2,5.851252814446936e+18,21477610,28698,2,2,1613,1145,5967,437,251552
1,1,1.1495958005841043e+19,21890931,37880,2,2,55176,35657,1736475,1241268,1129
1,1,1.4340390157469405e+19,10110417,23808,1,1,9621443,6137,7801,141,4686085
0,1,8.870302003937804e+18,21274545,36435,2,2,2434349,71692,3933257,2997820,0
0,1,1.3756257544627677e+19,20587308,24354,1,1,25956310,3040,7312,7477,893348
